Date,Time,Code,Source,Message,

05-November-2021,8:14:37 AM,-2146824584,NI_Database_API.lvlib:DB Tools List Tables.vi->DB Interface.lvlib:DB Interface.vi->DB Interface.lvlib:Create Table and Coulmns.vi->Get and Set Data.lvlib:Insert to new row in DB.vi->Main.vi<ERR>ADO Error: 0x800A0E78
-Exception occured in ADODB.Connection: Operation is not allowed when the object is closed.Help Path is C:\WINDOWS\HELP\ADO270.CHM and context 1240653 in NI_Database_API.lvlib:DB Tools Open Schema.vi->NI_Database_API.lvlib:DB Tools List Tables.vi->DB Interface.lvlib:DB Interface.vi->DB Interface.lvlib:Create Table and Coulmns.vi->Get and Set Data.lvlib:Insert to new row in DB.vi->Main.vi,,
-
05-November-2021,8:14:37 AM,-2146824579,NI_Database_API.lvlib:DB Tools Create Parameterized Query.vi->NI_Database_API.lvlib:DB Tools Insert Data.vi->DB Interface.lvlib:DB Interface.vi->Get and Set Data.lvlib:Insert to new row in DB.vi->Main.vi<ERR>ADO Error: 0x800A0E7D
-Exception occured in ADODB.Command: Requested operation requires an OLE DB Session object- which is not supported by the current provider.Help Path is C:\WINDOWS\HELP\ADO270.CHM and context 1240658 in NI_Database_API.lvlib:DB Tools Create Parameterized Query.vi->NI_Database_API.lvlib:DB Tools Insert Data.vi->DB Interface.lvlib:DB Interface.vi->Get and Set Data.lvlib:Insert to new row in DB.vi->Main.vi,,
-
05-November-2021,8:14:54 AM,-2146824584,NI_Database_API.lvlib:DB Tools List Tables.vi->DB Interface.lvlib:DB Interface.vi->DB Interface.lvlib:Create Table and Coulmns.vi->Get and Set Data.lvlib:Insert to new row in DB.vi->Main.vi<ERR>ADO Error: 0x800A0E78
-Exception occured in ADODB.Connection: Operation is not allowed when the object is closed.Help Path is C:\WINDOWS\HELP\ADO270.CHM and context 1240653 in NI_Database_API.lvlib:DB Tools Open Schema.vi->NI_Database_API.lvlib:DB Tools List Tables.vi->DB Interface.lvlib:DB Interface.vi->DB Interface.lvlib:Create Table and Coulmns.vi->Get and Set Data.lvlib:Insert to new row in DB.vi->Main.vi,,
-
05-November-2021,8:14:54 AM,-2146824579,NI_Database_API.lvlib:DB Tools Create Parameterized Query.vi->NI_Database_API.lvlib:DB Tools Insert Data.vi->DB Interface.lvlib:DB Interface.vi->Get and Set Data.lvlib:Insert to new row in DB.vi->Main.vi<ERR>ADO Error: 0x800A0E7D
-Exception occured in ADODB.Command: Requested operation requires an OLE DB Session object- which is not supported by the current provider.Help Path is C:\WINDOWS\HELP\ADO270.CHM and context 1240658 in NI_Database_API.lvlib:DB Tools Create Parameterized Query.vi->NI_Database_API.lvlib:DB Tools Insert Data.vi->DB Interface.lvlib:DB Interface.vi->Get and Set Data.lvlib:Insert to new row in DB.vi->Main.vi,,
-
